hour,lat,lon,elevation,slope,predicted_wind_speed,grid_proximity,road_distance,residential_distance,heritage_distance,geology_distance,water_distance,cost
17,32.522506115113735,35.41270597771346,406.6,6.5,4,0.61,289,476.6,1124,957.3,522.7,1019.5
18,32.522506115113735,35.41270597771346,406.6,6.5,4,0.61,289,476.6,1124,957.3,522.7,1019.5
19,32.522506115113735,35.41270597771346,406.6,6.5,4,0.61,289,476.6,1124,957.3,522.7,1019.5
20,32.522506115113735,35.41270597771346,406.6,6.5,8.01,0.61,289,476.6,1124,957.3,522.7,1019.5
21,32.522506115113735,35.41270597771346,406.6,6.5,5.24,0.61,289,476.6,1124,957.3,522.7,1019.5
22,32.522506115113735,35.41270597771346,406.6,6.5,5.09,0.61,289,476.6,1124,957.3,522.7,1019.5
23,32.522506115113735,35.41270597771346,406.6,6.5,6.8,0.61,289,476.6,1124,957.3,522.7,1019.5
0,32.51117902744094,35.405310170016804,333.6,19,6.93,0.2,639,540,493.7,613.5,627.5,839.9
1,32.51117902744094,35.405310170016804,333.6,19,10.88,0.2,639,540,493.7,613.5,627.5,839.9
2,32.51117902744094,35.405310170016804,333.6,19,10.81,0.2,639,540,493.7,613.5,627.5,839.9
3,32.51117902744094,35.405310170016804,333.6,19,9.56,0.2,639,540,493.7,613.5,627.5,839.9
4,32.51117902744094,35.405310170016804,333.6,19,9.73,0.2,639,540,493.7,613.5,627.5,839.9
5,32.51117902744094,35.405310170016804,333.6,19,9.32,0.2,639,540,493.7,613.5,627.5,839.9
6,32.51117902744094,35.405310170016804,333.6,19,11.17,0.2,639,540,493.7,613.5,627.5,839.9
7,32.51117902744094,35.405310170016804,333.6,19,12,0.2,639,540,493.7,613.5,627.5,839.9
8,32.51117902744094,35.405310170016804,333.6,19,8.17,0.2,639,540,493.7,613.5,627.5,839.9
9,32.51117902744094,35.405310170016804,333.6,19,9.68,0.2,639,540,493.7,613.5,627.5,839.9
10,32.51117902744094,35.405310170016804,333.6,19,4,0.2,639,540,493.7,613.5,627.5,839.9
11,32.51117902744094,35.405310170016804,333.6,19,5.89,0.2,639,540,493.7,613.5,627.5,839.9
12,32.51117902744094,35.405310170016804,333.6,19,7.77,0.2,639,540,493.7,613.5,627.5,839.9
13,32.51117902744094,35.405310170016804,333.6,19,4.22,0.2,639,540,493.7,613.5,627.5,839.9
14,32.51117902744094,35.405310170016804,333.6,19,7.32,0.2,639,540,493.7,613.5,627.5,839.9
15,32.51117902744094,35.405310170016804,333.6,19,7.35,0.2,639,540,493.7,613.5,627.5,839.9
16,32.51117902744094,35.405310170016804,333.6,19,6.5,0.2,639,540,493.7,613.5,627.5,839.9
17,32.51117902744094,35.405310170016804,333.6,19,5.23,0.2,639,540,493.7,613.5,627.5,839.9
18,32.51117902744094,35.405310170016804,333.6,19,5.45,0.2,639,540,493.7,613.5,627.5,839.9
19,32.51117902744094,35.405310170016804,333.6,19,8.99,0.2,639,540,493.7,613.5,627.5,839.9
20,32.51117902744094,35.405310170016804,333.6,19,4.59,0.2,639,540,493.7,613.5,627.5,839.9
21,32.51117902744094,35.405310170016804,333.6,19,5.03,0.2,639,540,493.7,613.5,627.5,839.9
22,32.51117902744094,35.405310170016804,333.6,19,5.33,0.2,639,540,493.7,613.5,627.5,839.9
23,32.51117902744094,35.405310170016804,333.6,19,6.61,0.2,639,540,493.7,613.5,627.5,839.9
0,32.52487938538226,35.354604317235406,403.9,12.9,7.89,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
1,32.52487938538226,35.354604317235406,403.9,12.9,9.18,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
2,32.52487938538226,35.354604317235406,403.9,12.9,5.26,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
3,32.52487938538226,35.354604317235406,403.9,12.9,10.27,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
4,32.52487938538226,35.354604317235406,403.9,12.9,11.21,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
5,32.52487938538226,35.354604317235406,403.9,12.9,9.9,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
6,32.52487938538226,35.354604317235406,403.9,12.9,10.62,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
7,32.52487938538226,35.354604317235406,403.9,12.9,8.27,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
8,32.52487938538226,35.354604317235406,403.9,12.9,10.53,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
9,32.52487938538226,35.354604317235406,403.9,12.9,9.63,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
10,32.52487938538226,35.354604317235406,403.9,12.9,10.08,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
11,32.52487938538226,35.354604317235406,403.9,12.9,8.41,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
12,32.52487938538226,35.354604317235406,403.9,12.9,5.49,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
13,32.52487938538226,35.354604317235406,403.9,12.9,7,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
14,32.52487938538226,35.354604317235406,403.9,12.9,5.87,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
15,32.52487938538226,35.354604317235406,403.9,12.9,5.24,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
16,32.52487938538226,35.354604317235406,403.9,12.9,4,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
17,32.52487938538226,35.354604317235406,403.9,12.9,9.71,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
18,32.52487938538226,35.354604317235406,403.9,12.9,7.74,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
19,32.52487938538226,35.354604317235406,403.9,12.9,6.27,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
20,32.52487938538226,35.354604317235406,403.9,12.9,6.39,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
21,32.52487938538226,35.354604317235406,403.9,12.9,7.38,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
22,32.52487938538226,35.354604317235406,403.9,12.9,7.24,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
23,32.52487938538226,35.354604317235406,403.9,12.9,7.14,0.85,485.8,1099.2,794.7,497.7,690.6,1316.6
0,32.4795428166018,35.41565026878815,283.7,15.5,6.56,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
1,32.4795428166018,35.41565026878815,283.7,15.5,6.91,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
2,32.4795428166018,35.41565026878815,283.7,15.5,9.92,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
3,32.4795428166018,35.41565026878815,283.7,15.5,8.17,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
4,32.4795428166018,35.41565026878815,283.7,15.5,6,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
5,32.4795428166018,35.41565026878815,283.7,15.5,10.58,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
6,32.4795428166018,35.41565026878815,283.7,15.5,9.04,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
7,32.4795428166018,35.41565026878815,283.7,15.5,12,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
8,32.4795428166018,35.41565026878815,283.7,15.5,8.1,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
9,32.4795428166018,35.41565026878815,283.7,15.5,8.7,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
10,32.4795428166018,35.41565026878815,283.7,15.5,6.97,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
11,32.4795428166018,35.41565026878815,283.7,15.5,6.52,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
12,32.4795428166018,35.41565026878815,283.7,15.5,6.18,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
13,32.4795428166018,35.41565026878815,283.7,15.5,7.38,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
14,32.4795428166018,35.41565026878815,283.7,15.5,5.12,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
15,32.4795428166018,35.41565026878815,283.7,15.5,6.89,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
16,32.4795428166018,35.41565026878815,283.7,15.5,4.43,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
17,32.4795428166018,35.41565026878815,283.7,15.5,4.45,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
18,32.4795428166018,35.41565026878815,283.7,15.5,7.9,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
19,32.4795428166018,35.41565026878815,283.7,15.5,7.37,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
20,32.4795428166018,35.41565026878815,283.7,15.5,4,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
21,32.4795428166018,35.41565026878815,283.7,15.5,8.79,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
22,32.4795428166018,35.41565026878815,283.7,15.5,6.42,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
23,32.4795428166018,35.41565026878815,283.7,15.5,5.65,0.12,60.4,541.9,260.9,560.9,148.2,1245.9
0,32.519363002388296,35.39128203997869,280.7,14.9,10.14,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
1,32.519363002388296,35.39128203997869,280.7,14.9,9,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
2,32.519363002388296,35.39128203997869,280.7,14.9,7.57,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
3,32.519363002388296,35.39128203997869,280.7,14.9,8.54,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
4,32.519363002388296,35.39128203997869,280.7,14.9,11.07,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
5,32.519363002388296,35.39128203997869,280.7,14.9,8.36,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
6,32.519363002388296,35.39128203997869,280.7,14.9,9.35,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
7,32.519363002388296,35.39128203997869,280.7,14.9,10.29,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
8,32.519363002388296,35.39128203997869,280.7,14.9,12,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
9,32.519363002388296,35.39128203997869,280.7,14.9,7.06,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
10,32.519363002388296,35.39128203997869,280.7,14.9,8.63,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
11,32.519363002388296,35.39128203997869,280.7,14.9,8.82,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
12,32.519363002388296,35.39128203997869,280.7,14.9,7.56,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
13,32.519363002388296,35.39128203997869,280.7,14.9,7.4,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
14,32.519363002388296,35.39128203997869,280.7,14.9,4.68,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
15,32.519363002388296,35.39128203997869,280.7,14.9,4,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
16,32.519363002388296,35.39128203997869,280.7,14.9,6.74,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
17,32.519363002388296,35.39128203997869,280.7,14.9,6.65,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
18,32.519363002388296,35.39128203997869,280.7,14.9,4.06,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
19,32.519363002388296,35.39128203997869,280.7,14.9,5.53,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
20,32.519363002388296,35.39128203997869,280.7,14.9,5.53,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
21,32.519363002388296,35.39128203997869,280.7,14.9,4.24,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
22,32.519363002388296,35.39128203997869,280.7,14.9,5.35,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
23,32.519363002388296,35.39128203997869,280.7,14.9,6.53,0.7,653.4,1033,1480.5,1206.4,483.9,1172.8
0,32.52142136622237,35.395516479142564,341.2,5.2,10.77,0.92,548.3,796.6,508.5,475.2,281,1366.4
1,32.52142136622237,35.395516479142564,341.2,5.2,7.87,0.92,548.3,796.6,508.5,475.2,281,1366.4
2,32.52142136622237,35.395516479142564,341.2,5.2,7.32,0.92,548.3,796.6,508.5,475.2,281,1366.4
3,32.52142136622237,35.395516479142564,341.2,5.2,6,0.92,548.3,796.6,508.5,475.2,281,1366.4
4,32.52142136622237,35.395516479142564,341.2,5.2,6.77,0.92,548.3,796.6,508.5,475.2,281,1366.4
5,32.52142136622237,35.395516479142564,341.2,5.2,12,0.92,548.3,796.6,508.5,475.2,281,1366.4
6,32.52142136622237,35.395516479142564,341.2,5.2,8.53,0.92,548.3,796.6,508.5,475.2,281,1366.4
7,32.52142136622237,35.395516479142564,341.2,5.2,10.7,0.92,548.3,796.6,508.5,475.2,281,1366.4
8,32.52142136622237,35.395516479142564,341.2,5.2,10.26,0.92,548.3,796.6,508.5,475.2,281,1366.4
9,32.52142136622237,35.395516479142564,341.2,5.2,8.56,0.92,548.3,796.6,508.5,475.2,281,1366.4
10,32.52142136622237,35.395516479142564,341.2,5.2,7.74,0.92,548.3,796.6,508.5,475.2,281,1366.4
11,32.52142136622237,35.395516479142564,341.2,5.2,9.08,0.92,548.3,796.6,508.5,475.2,281,1366.4
12,32.52142136622237,35.395516479142564,341.2,5.2,7.56,0.92,548.3,796.6,508.5,475.2,281,1366.4
13,32.52142136622237,35.395516479142564,341.2,5.2,6.63,0.92,548.3,796.6,508.5,475.2,281,1366.4
14,32.52142136622237,35.395516479142564,341.2,5.2,7.04,0.92,548.3,796.6,508.5,475.2,281,1366.4
15,32.52142136622237,35.395516479142564,341.2,5.2,4,0.92,548.3,796.6,508.5,475.2,281,1366.4
16,32.52142136622237,35.395516479142564,341.2,5.2,4,0.92,548.3,796.6,508.5,475.2,281,1366.4
17,32.52142136622237,35.395516479142564,341.2,5.2,7.28,0.92,548.3,796.6,508.5,475.2,281,1366.4
18,32.52142136622237,35.395516479142564,341.2,5.2,6.68,0.92,548.3,796.6,508.5,475.2,281,1366.4
19,32.52142136622237,35.395516479142564,341.2,5.2,5.55,0.92,548.3,796.6,508.5,475.2,281,1366.4
20,32.52142136622237,35.395516479142564,341.2,5.2,4.3,0.92,548.3,796.6,508.5,475.2,281,1366.4
21,32.52142136622237,35.395516479142564,341.2,5.2,5.93,0.92,548.3,796.6,508.5,475.2,281,1366.4
22,32.52142136622237,35.395516479142564,341.2,5.2,8.08,0.92,548.3,796.6,508.5,475.2,281,1366.4
23,32.52142136622237,35.395516479142564,341.2,5.2,4,0.92,548.3,796.6,508.5,475.2,281,1366.4
0,32.47645806613249,35.41478736782045,204,11.6,8.62,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
1,32.47645806613249,35.41478736782045,204,11.6,8.17,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
2,32.47645806613249,35.41478736782045,204,11.6,8.44,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
3,32.47645806613249,35.41478736782045,204,11.6,7.95,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
4,32.47645806613249,35.41478736782045,204,11.6,10.51,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
5,32.47645806613249,35.41478736782045,204,11.6,8.9,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
6,32.47645806613249,35.41478736782045,204,11.6,10.07,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
7,32.47645806613249,35.41478736782045,204,11.6,8.09,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
8,32.47645806613249,35.41478736782045,204,11.6,9.76,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
9,32.47645806613249,35.41478736782045,204,11.6,8.82,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
10,32.47645806613249,35.41478736782045,204,11.6,8.36,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
11,32.47645806613249,35.41478736782045,204,11.6,5.11,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
12,32.47645806613249,35.41478736782045,204,11.6,8.4,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
13,32.47645806613249,35.41478736782045,204,11.6,7.6,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
14,32.47645806613249,35.41478736782045,204,11.6,5.01,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
15,32.47645806613249,35.41478736782045,204,11.6,5.56,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
16,32.47645806613249,35.41478736782045,204,11.6,9.72,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
17,32.47645806613249,35.41478736782045,204,11.6,6.49,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
18,32.47645806613249,35.41478736782045,204,11.6,4,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
19,32.47645806613249,35.41478736782045,204,11.6,8.91,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
20,32.47645806613249,35.41478736782045,204,11.6,4.87,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
21,32.47645806613249,35.41478736782045,204,11.6,8.71,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
22,32.47645806613249,35.41478736782045,204,11.6,7.84,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
23,32.47645806613249,35.41478736782045,204,11.6,8.77,0.77,686.2,592.3,538.4,1163.1,814.1,1377.8
0,32.50416518691286,35.40058283595038,345.5,4.8,6.43,0.52,546,611,557.4,222.5,943.9,1075.4
1,32.50416518691286,35.40058283595038,345.5,4.8,9.64,0.52,546,611,557.4,222.5,943.9,1075.4
2,32.50416518691286,35.40058283595038,345.5,4.8,8.43,0.52,546,611,557.4,222.5,943.9,1075.4
3,32.50416518691286,35.40058283595038,345.5,4.8,6.65,0.52,546,611,557.4,222.5,943.9,1075.4
4,32.50416518691286,35.40058283595038,345.5,4.8,9.59,0.52,546,611,557.4,222.5,943.9,1075.4
5,32.50416518691286,35.40058283595038,345.5,4.8,10.94,0.52,546,611,557.4,222.5,943.9,1075.4
6,32.50416518691286,35.40058283595038,345.5,4.8,9.21,0.52,546,611,557.4,222.5,943.9,1075.4
7,32.50416518691286,35.40058283595038,345.5,4.8,11.67,0.52,546,611,557.4,222.5,943.9,1075.4
8,32.50416518691286,35.40058283595038,345.5,4.8,9.97,0.52,546,611,557.4,222.5,943.9,1075.4
9,32.50416518691286,35.40058283595038,345.5,4.8,7.24,0.52,546,611,557.4,222.5,943.9,1075.4
10,32.50416518691286,35.40058283595038,345.5,4.8,6.95,0.52,546,611,557.4,222.5,943.9,1075.4
11,32.50416518691286,35.40058283595038,345.5,4.8,8.07,0.52,546,611,557.4,222.5,943.9,1075.4
12,32.50416518691286,35.40058283595038,345.5,4.8,9.71,0.52,546,611,557.4,222.5,943.9,1075.4
13,32.50416518691286,35.40058283595038,345.5,4.8,5.15,0.52,546,611,557.4,222.5,943.9,1075.4
14,32.50416518691286,35.40058283595038,345.5,4.8,5.58,0.52,546,611,557.4,222.5,943.9,1075.4
15,32.50416518691286,35.40058283595038,345.5,4.8,5.59,0.52,546,611,557.4,222.5,943.9,1075.4
16,32.50416518691286,35.40058283595038,345.5,4.8,7.69,0.52,546,611,557.4,222.5,943.9,1075.4
17,32.50416518691286,35.40058283595038,345.5,4.8,4,0.52,546,611,557.4,222.5,943.9,1075.4
18,32.50416518691286,35.40058283595038,345.5,4.8,4.47,0.52,546,611,557.4,222.5,943.9,1075.4
19,32.50416518691286,35.40058283595038,345.5,4.8,4,0.52,546,611,557.4,222.5,943.9,1075.4
20,32.50416518691286,35.40058283595038,345.5,4.8,6.84,0.52,546,611,557.4,222.5,943.9,1075.4
21,32.50416518691286,35.40058283595038,345.5,4.8,7.99,0.52,546,611,557.4,222.5,943.9,1075.4
22,32.50416518691286,35.40058283595038,345.5,4.8,6.74,0.52,546,611,557.4,222.5,943.9,1075.4
23,32.50416518691286,35.40058283595038,345.5,4.8,4,0.52,546,611,557.4,222.5,943.9,1075.4
0,32.50429570819318,35.424229353206776,494.6,17,7.45,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
1,32.50429570819318,35.424229353206776,494.6,17,8.34,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
2,32.50429570819318,35.424229353206776,494.6,17,10.06,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
3,32.50429570819318,35.424229353206776,494.6,17,8.38,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
4,32.50429570819318,35.424229353206776,494.6,17,7.1,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
5,32.50429570819318,35.424229353206776,494.6,17,9.75,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
6,32.50429570819318,35.424229353206776,494.6,17,9.87,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
7,32.50429570819318,35.424229353206776,494.6,17,10.01,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
8,32.50429570819318,35.424229353206776,494.6,17,9.09,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
9,32.50429570819318,35.424229353206776,494.6,17,6.14,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
10,32.50429570819318,35.424229353206776,494.6,17,8.33,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
11,32.50429570819318,35.424229353206776,494.6,17,6.34,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
12,32.50429570819318,35.424229353206776,494.6,17,5.44,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
13,32.50429570819318,35.424229353206776,494.6,17,5.4,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
14,32.50429570819318,35.424229353206776,494.6,17,6.07,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
15,32.50429570819318,35.424229353206776,494.6,17,5.05,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
16,32.50429570819318,35.424229353206776,494.6,17,6.71,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
17,32.50429570819318,35.424229353206776,494.6,17,7.42,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
18,32.50429570819318,35.424229353206776,494.6,17,4.12,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
19,32.50429570819318,35.424229353206776,494.6,17,5.07,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
20,32.50429570819318,35.424229353206776,494.6,17,4.95,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
21,32.50429570819318,35.424229353206776,494.6,17,4.86,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
22,32.50429570819318,35.424229353206776,494.6,17,5.28,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
23,32.50429570819318,35.424229353206776,494.6,17,10.37,0.46,95.6,1018.2,1192.6,885.8,814.4,1394.6
0,32.479935279551256,35.43058354921831,295,15.6,6.48,0.71,125.7,472.4,508,310.6,579.5,1028.2
1,32.479935279551256,35.43058354921831,295,15.6,5.13,0.71,125.7,472.4,508,310.6,579.5,1028.2
2,32.479935279551256,35.43058354921831,295,15.6,8.27,0.71,125.7,472.4,508,310.6,579.5,1028.2
3,32.479935279551256,35.43058354921831,295,15.6,8.83,0.71,125.7,472.4,508,310.6,579.5,1028.2
4,32.479935279551256,35.43058354921831,295,15.6,7.89,0.71,125.7,472.4,508,310.6,579.5,1028.2
5,32.479935279551256,35.43058354921831,295,15.6,10.93,0.71,125.7,472.4,508,310.6,579.5,1028.2
6,32.479935279551256,35.43058354921831,295,15.6,12,0.71,125.7,472.4,508,310.6,579.5,1028.2
7,32.479935279551256,35.43058354921831,295,15.6,9.74,0.71,125.7,472.4,508,310.6,579.5,1028.2
8,32.479935279551256,35.43058354921831,295,15.6,8.2,0.71,125.7,472.4,508,310.6,579.5,1028.2
9,32.479935279551256,35.43058354921831,295,15.6,8.36,0.71,125.7,472.4,508,310.6,579.5,1028.2
10,32.479935279551256,35.43058354921831,295,15.6,10.39,0.71,125.7,472.4,508,310.6,579.5,1028.2
11,32.479935279551256,35.43058354921831,295,15.6,9.8,0.71,125.7,472.4,508,310.6,579.5,1028.2
12,32.479935279551256,35.43058354921831,295,15.6,7.64,0.71,125.7,472.4,508,310.6,579.5,1028.2
13,32.479935279551256,35.43058354921831,295,15.6,7.79,0.71,125.7,472.4,508,310.6,579.5,1028.2
14,32.479935279551256,35.43058354921831,295,15.6,8.47,0.71,125.7,472.4,508,310.6,579.5,1028.2
15,32.479935279551256,35.43058354921831,295,15.6,4.93,0.71,125.7,472.4,508,310.6,579.5,1028.2
16,32.479935279551256,35.43058354921831,295,15.6,4,0.71,125.7,472.4,508,310.6,579.5,1028.2
17,32.479935279551256,35.43058354921831,295,15.6,5.01,0.71,125.7,472.4,508,310.6,579.5,1028.2
18,32.479935279551256,35.43058354921831,295,15.6,4,0.71,125.7,472.4,508,310.6,579.5,1028.2
19,32.479935279551256,35.43058354921831,295,15.6,6.96,0.71,125.7,472.4,508,310.6,579.5,1028.2
20,32.479935279551256,35.43058354921831,295,15.6,4,0.71,125.7,472.4,508,310.6,579.5,1028.2
21,32.479935279551256,35.43058354921831,295,15.6,4,0.71,125.7,472.4,508,310.6,579.5,1028.2
22,32.479935279551256,35.43058354921831,295,15.6,4,0.71,125.7,472.4,508,310.6,579.5,1028.2
23,32.479935279551256,35.43058354921831,295,15.6,4.33,0.71,125.7,472.4,508,310.6,579.5,1028.2
0,32.51705962939894,35.37041739269354,386.3,14.3,8.84,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
1,32.51705962939894,35.37041739269354,386.3,14.3,4.59,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
2,32.51705962939894,35.37041739269354,386.3,14.3,6.2,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
3,32.51705962939894,35.37041739269354,386.3,14.3,8.64,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
4,32.51705962939894,35.37041739269354,386.3,14.3,10.13,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
5,32.51705962939894,35.37041739269354,386.3,14.3,10.72,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
6,32.51705962939894,35.37041739269354,386.3,14.3,10.75,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
7,32.51705962939894,35.37041739269354,386.3,14.3,10.07,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
8,32.51705962939894,35.37041739269354,386.3,14.3,8.6,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
9,32.51705962939894,35.37041739269354,386.3,14.3,9.39,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
10,32.51705962939894,35.37041739269354,386.3,14.3,8.64,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
11,32.51705962939894,35.37041739269354,386.3,14.3,8.92,0.35,460.4,849.9,649.8,1216.3,236.3,1466.1
